Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,FamilySize,GroupSize,Num,TotalSpend,NoSpending,IsAlone,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Z,Side_S,Side_Z
0.7843444370016898,-0.6413272404278202,0.18534208861730742,-0.6244433068821416,2.100743039222046,1.9688215150349833,-0.3320325085263628,-0.6494259171749228,-0.9410936690568288,1.0549525521017682,-0.8452792683013811,0.9028797571727335,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9647356088262188,-0.6413272404278202,1.520135700412733,1.5504514611122373,-0.6657832742225833,-0.642637739347128,-0.14967227756697196,-0.6494259171749228,1.009975836851701,0.6786392793942609,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1546756205036427,1.8709570449755453,-0.6585960571070412,2.168901098871743,1.460137535753145,-0.642637739347128,-0.058492162087276575,0.6026139575227241,0.9067055174404067,0.9732293115814904,-0.8452792683013811,-1.107567194917945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8543076388348061,1.5629708549102261,-0.6585960571070412,1.8974864182594848,-0.6657832742225833,-0.642637739347128,-0.24085239304666736,-0.6494259171749228,0.2530616415038023,0.7272018454936853,-0.8452792683013811,0.9028797571727335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08471241867052634,1.6707951886370274,1.6150492287578757,0.7695460938130528,1.239899822192866,-0.642637739347128,0.3974084153112004,-0.023405979826099352,0.6409851182323804,0.8370940163982582,-0.8452792683013811,-1.107567194917945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.22463882233675903,-0.6413272404278202,0.7262404275250789,-0.6244433068821416,-0.6657832742225833,1.7134365231708533,0.2150481843518096,2.4806737695691945,-0.09622733389546313,0.6175247817304762,-0.8452792683013811,-1.107567194917945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6444180333354571,0.9075522090941709,-0.6585960571070412,2.0595500093163253,-0.6657832742225833,-0.642637739347128,-0.3320325085263628,-0.6494259171749228,-0.8871083810018711,0.7292622170260626,-0.8452792683013811,0.9028797571727335,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.12517718682882267,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,0.5797686462705912,-0.023405979826099352,0.0003229104353882469,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.7343308289904986,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,0.6709487617502866,-0.023405979826099352,0.9832537927429471,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.614919599660637,-0.6413272404278202,0.6898170898389081,-0.6244433068821416,1.0265335456269513,1.697213840540785,-0.42321262400605814,-0.6494259171749228,1.0473774889864385,0.6454660712798451,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.1341604461672714,-0.23663226009491062,1.3200632732271538,1.604566361986064,0.8342359394649388,-0.642637739347128,0.03268795339241882,-0.6494259171749228,1.1380678505328812,0.621751306048772,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2041236480003878,-0.6413272404278202,2.11078408929603,-0.6244433068821416,-0.41670861451108837,2.4984102876295013,-0.42321262400605814,-0.023405979826099352,-0.5819388974483362,1.3110627933129217,-0.8452792683013811,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.043682069997784,0.8414885264429958,-0.6585960571070412,1.9543799859093383,1.3139535892463674,1.0389773700997775,-0.14967227756697196,-0.023405979826099352,-0.4267989700995124,0.7537782037223493,-0.8452792683013811,-1.107567194917945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.8742572326567313,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,0.12386806887211421,1.854653832220371,0.41694571645559075,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.1341604461672714,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.14967227756697196,-0.023405979826099352,-0.8490502742455778,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1046620124924516,0.16806272023799892,1.7983163888556069,2.2061382173558024,1.319726223853066,0.15796671607575646,-0.14967227756697196,-0.6494259171749228,0.6233483188060192,1.020816900075679,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.22463882233675903,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.42321262400605814,1.854653832220371,0.09272703427759625,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.12517718682882267,1.37293795039635,1.5663191488301542,1.6349249866333797,0.5795900243348914,-0.642637739347128,-0.5143927394857536,-0.6494259171749228,0.05713409943362908,0.7849682100941874,-0.8452792683013811,0.9028797571727335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.47499319599440437,1.8233732838610677,-0.6585960571070412,1.6852591610765733,-0.6657832742225833,-0.642637739347128,-0.24085239304666736,1.854653832220371,-0.048481774175769175,0.7595762166693545,-0.8452792683013811,-1.107567194917945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014749216837410005,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.14967227756697196,-0.6494259171749228,-2.957419739339224,-1.1611708233066784,1.183040963502554,0.9028797571727335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6848828014937534,-0.6413272404278202,-0.6585960571070412,1.9338043348053253,-0.41670861451108837,-0.642637739347128,-0.42321262400605814,-0.6494259171749228,0.31995108805958233,0.6244070484381089,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1546756205036427,-0.6413272404278202,2.001491940567252,-0.3548089504250755,-0.41670861451108837,-0.642637739347128,0.12386806887211421,3.1066937069180174,-0.5318994625681204,0.9651731166031773,-0.8452792683013811,-1.107567194917945,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.08471241867052634,-0.6413272404278202,1.449316600032209,-0.6244433068821416,-0.6657832742225833,1.192680660438446,-0.24085239304666736,-0.6494259171749228,-0.17914914656491215,0.596602522789649,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.12517718682882267,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.42321262400605814,-0.023405979826099352,-2.142281927172202,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.05521398499570634,1.6803637589757494,-0.6585960571070412,1.7945930657139146,-0.6657832742225833,-0.642637739347128,0.03268795339241882,-0.6494259171749228,0.9743047683314338,0.7264251564196694,-0.8452792683013811,0.9028797571727335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0641972443341552,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.058492162087276575,-0.023405979826099352,1.1519525900367764,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7548460033268698,-0.6413272404278202,0.3414110749468815,1.0498386553093837,2.0889875319786677,0.544517470658849,-0.3320325085263628,-0.6494259171749228,0.9884679421824906,0.934207398198311,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8947724069931025,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.3320325085263628,-0.023405979826099352,0.0751439742130531,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5244412234911495,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,0.306228299831505,-0.6494259171749228,-1.022385581565579,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6848828014937534,-0.6413272404278202,-0.6585960571070412,1.0801657065506582,-0.6657832742225833,-0.642637739347128,0.03268795339241882,-0.6494259171749228,0.2098278357513455,0.028341902297621256,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7843444370016898,-0.6413272404278202,1.8626385285223102,-0.6244433068821416,1.3459468221653472,-0.056205575465467145,-0.24085239304666736,0.6026139575227241,-0.07632231392985586,0.8949631208594114,-0.8452792683013811,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.40502999416128804,0.8963886503532955,-0.11198958897513711,-0.6244433068821416,1.8590843375172486,-0.642637739347128,-0.14967227756697196,-0.6494259171749228,1.0069411888106115,0.7620886276273547,-0.8452792683013811,0.9028797571727335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.014749216837410005,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.3320325085263628,-0.6494259171749228,-1.087655808248659,-1.1611708233066784,1.183040963502554,0.9028797571727335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.43452842783610807,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.5143927394857536,-0.6494259171749228,-0.3015049015409325,-1.1611708233066784,1.183040963502554,0.9028797571727335,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9037556663315511,2.472959706251092,-0.6585960571070412,2.4435359041704072,0.7540518087792994,-0.642637739347128,-0.3320325085263628,-0.6494259171749228,-0.040121455732142076,1.2575213268085634,-0.8452792683013811,0.9028797571727335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.614919599660637,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.24085239304666736,-0.023405979826099352,0.9467912627344655,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.1546756205036427,0.5293700525442346,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,0.410529301959842,-0.24085239304666736,-0.6494259171749228,0.492646489853295,-0.1531118590274299,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.19514038866193903,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,0.03268795339241882,-0.6494259171749228,-1.1315721995246395,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5539396571659696,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.42321262400605814,-0.6494259171749228,0.8200387828578092,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.47499319599440437,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,0.7326986695791929,1.7196172090541948,-0.24085239304666736,-0.6494259171749228,0.7395425638629501,0.6179117420899146,-0.8452792683013811,0.9028797571727335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.12517718682882267,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.058492162087276575,-0.6494259171749228,-1.7220332434368608,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.614919599660637,-0.6413272404278202,1.0269134951881784,-0.6244433068821416,2.2695724787212685,1.0089091194930198,0.3974084153112004,1.2286338948715476,0.9289920185052755,1.0736911551579826,-0.8452792683013811,-1.107567194917945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6848828014937534,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.3320325085263628,-0.6494259171749228,0.9261719071218703,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3845148198249169,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.3320325085263628,-0.023405979826099352,0.6678799061944946,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.12517718682882267,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,1.5989921164912946,0.9969614658415029,-0.14967227756697196,0.6026139575227241,1.1627119702673256,0.5906827600826438,-0.8452792683013811,-1.107567194917945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.19514038866193903,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.42321262400605814,-0.023405979826099352,-0.2501171879488118,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3350667923281717,0.7847041567572831,-0.6585960571070412,0.30833831131635264,1.109940467209924,1.9987644791191133,-0.5143927394857536,-0.6494259171749228,-1.2814699797904694,0.8420498523387587,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7548460033268698,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,1.6898106499944072,-0.642637739347128,0.03268795339241882,-0.6494259171749228,0.7233801930642061,0.6182981516159153,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.833792464498435,-0.6413272404278202,2.294394048046382,1.3473611826118035,2.3257349267064384,2.12416601544985,-0.3320325085263628,-0.023405979826099352,-0.8936456075348388,1.393845409083529,-0.8452792683013811,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9647356088262188,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,0.03268795339241882,-0.6494259171749228,0.780538022191477,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3350667923281717,0.402341422646957,-0.6585960571070412,2.1126195049671046,-0.6657832742225833,0.7104794489476821,0.03268795339241882,-0.6494259171749228,0.583184821718532,0.7618611850952569,-0.8452792683013811,0.9028797571727335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.1046620124924516,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.24085239304666736,-0.6494259171749228,2.43257254422661,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.034698810659335,-0.6413272404278202,1.4360510120247965,1.523405812388531,1.1962324861892186,-0.642637739347128,-0.24085239304666736,-0.6494259171749228,1.0440103565418792,0.6862605729710336,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6848828014937534,1.4535795831412759,0.8296527802876719,1.8208108879542755,-0.6657832742225833,-0.642637739347128,0.5797686462705912,-0.6494259171749228,0.8563017332277625,0.6883567428171333,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0641972443341552,0.4433135259792598,1.814115781455457,-0.6244433068821416,1.359015126921419,0.8783870486564241,-0.42321262400605814,-0.023405979826099352,-1.022385581565579,0.8754673175828315,-0.8452792683013811,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5449563978275207,-0.6413272404278202,1.557471669504177,0.9125910880411311,1.0887967939302794,-0.39007515346304233,-0.3320325085263628,-0.6494259171749228,0.6359886656021103,0.6745899967354017,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.9037556663315511,-0.6413272404278202,1.872037072112909,-0.6244433068821416,0.9780877710707008,-0.642637739347128,0.306228299831505,-0.6494259171749228,0.12169396664479394,0.8762149155386443,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.19514038866193903,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.42321262400605814,-0.023405979826099352,-0.9068954312698387,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6444180333354571,0.6466786133361397,1.739031480028589,-0.6244433068821416,0.760896563852257,2.1150585947736222,0.03268795339241882,-0.6494259171749228,1.1581789517083347,1.0282520551871441,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.9037556663315511,0.7769487282870744,0.18534208861730742,-0.6244433068821416,1.6463987983786117,-0.642637739347128,0.03268795339241882,-0.023405979826099352,-1.3154593001012822,0.6092685253744883,-0.8452792683013811,-1.107567194917945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.5244412234911495,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.42321262400605814,-0.6494259171749228,-0.4163729848023378,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8248092051599861,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.24085239304666736,0.6026139575227241,0.9962210995812308,-1.1611708233066784,1.183040963502554,-1.107567194917945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.1341604461672714,2.1772852511835397,0.0022850279349415385,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.42321262400605814,-0.023405979826099352,-2.7709518695111353,0.9166480455372004,-0.8452792683013811,-1.107567194917945,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8248092051599861,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.24085239304666736,1.2286338948715476,-0.9843274748092848,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.36456522600299174,-0.6413272404278202,2.274847744706533,0.8648987664900245,2.0540144319903586,0.8305320458077803,-0.5143927394857536,-0.6494259171749228,-2.443125040381908,1.2671695124124311,-0.8452792683013811,0.9028797571727335,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19514038866193903,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.14967227756697196,-0.6494259171749228,-2.0129168727239177,-1.1611708233066784,1.183040963502554,0.9028797571727335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5744548315023408,0.07548621380385048,1.4070817620378306,-0.6244433068821416,0.7742069290933171,2.2783945821235676,-0.42321262400605814,-0.023405979826099352,-2.0432055848062083,1.0561864298906611,-0.8452792683013811,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9037556663315511,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,-0.24085239304666736,1.2286338948715476,-2.142281927172202,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8543076388348061,-0.6413272404278202,-0.6585960571070412,-0.6244433068821416,-0.6657832742225833,-0.642637739347128,0.3974084153112004,2.4806737695691945,-1.270477624490487,-1.1611708233066784,1.183040963502554,-1.107567194917945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.614919599660637,1.4730359463570721,-0.6585960571070412,1.6811317998219961,-0.6657832742225833,0.010227074248399866,-0.14967227756697196,-0.6494259171749228,0.3670367929847885,0.6132314081083806,-0.8452792683013811,0.9028797571727335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
